State,F Year,f Gender,ICD-10 113 Cause List,F Under 5 years,F 5-9 years,F 10-14 years,F 15-19 years,F 20-24 years,F 25-29 years,F 30-34 years,F 35-39 years,F 40-44 years,F 45-49 years,F 50-54 years,F 55-59 years,F 60-64 years,F 65-69 years,F 70-74 years,F 75-79 years,F 80-84 years,F 85years and older,F Not Stated
Rhode Island,2011,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2011,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2012,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2012,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2012,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2012,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2013,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2013,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2014,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2014,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2014,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2015,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2015,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2016,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2016,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2016,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2016,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2017,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2017,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhode Island,2017,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2009,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2009,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2009,Male,Homicide,0,0,0,26,46,33,26,21,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2009,Male,Suicide,0,0,0,13,26,25,21,18,22,24,31,31,27,31,17,10,0,0,0
South Carolina,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2010,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2010,Female,Suicide,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0
South Carolina,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2010,Male,Homicide,0,0,0,14,47,39,28,20,12,10,0,0,0,0,0,0,0,0,0
South Carolina,2010,Male,Suicide,0,0,0,10,32,24,25,33,22,27,31,39,21,16,15,12,16,0,0
South Carolina,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2011,Female,Suicide,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0
South Carolina,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2011,Male,Homicide,0,0,0,23,42,38,24,13,22,10,13,0,0,0,0,0,0,0,0
South Carolina,2011,Male,Suicide,0,0,0,16,27,23,27,19,27,37,37,33,27,18,23,14,13,0,0
South Carolina,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2012,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2012,Female,Suicide,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0
South Carolina,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2012,Male,Homicide,0,0,0,17,56,38,30,26,10,13,13,0,0,0,0,0,0,0,0
South Carolina,2012,Male,Suicide,0,0,0,0,26,24,20,19,17,40,38,35,39,25,26,17,10,10,0
South Carolina,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
South Carolina,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2013,Male,Homicide,0,0,0,17,41,26,25,22,10,14,0,0,0,0,0,0,0,0,0
South Carolina,2013,Male,Suicide,0,0,0,17,31,29,31,21,33,26,27,49,31,33,28,14,17,10,0
South Carolina,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2014,Female,Homicide,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2014,Female,Suicide,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0
South Carolina,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2014,Male,Homicide,0,0,0,20,55,48,27,16,11,12,0,0,0,0,0,0,0,0,0
South Carolina,2014,Male,Suicide,0,0,0,15,33,28,26,29,21,27,40,48,31,23,14,21,19,0,0
South Carolina,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2015,Female,Homicide,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2015,Female,Suicide,0,0,0,0,0,0,12,0,0,13,0,0,11,0,0,0,0,0,0
South Carolina,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2015,Male,Homicide,0,0,0,24,66,59,44,30,19,11,15,14,0,0,0,0,0,0,0
South Carolina,2015,Male,Suicide,0,0,0,15,41,29,26,25,25,27,44,31,35,21,20,18,10,0,0
South Carolina,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2016,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2016,Female,Suicide,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0
South Carolina,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2016,Male,Homicide,0,0,0,32,51,44,49,26,25,19,10,0,10,0,0,0,0,0,0
South Carolina,2016,Male,Suicide,0,0,0,17,36,27,27,27,25,41,39,38,42,36,24,23,14,0,0
South Carolina,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2017,Female,Suicide,0,0,0,0,0,11,0,11,0,11,14,10,10,0,0,0,0,0,0
South Carolina,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,2017,Male,Homicide,0,0,0,30,46,58,46,26,23,14,11,11,0,0,0,0,0,0,0
South Carolina,2017,Male,Suicide,0,0,0,16,29,39,29,33,32,25,39,45,39,28,31,23,17,0,0
South Dakota,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2009,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2009,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2009,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2009,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2010,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2010,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2010,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2010,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2011,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2011,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2011,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2012,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2012,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2012,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2012,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2013,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2013,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2014,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2014,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2014,Male,Suicide,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2015,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2015,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2015,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
South Dakota,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2016,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2016,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2016,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2016,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2017,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2017,Female,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2017,Male,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Dakota,2017,Male,Suicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2009,Female,Homicide,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
Tennessee,2009,Female,Suicide,0,0,0,0,0,0,0,11,0,12,0,0,0,0,0,0,0,0,0
Tennessee,2009,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2009,Male,Homicide,0,0,0,38,55,49,35,26,22,19,21,12,10,0,0,0,0,0,0
Tennessee,2009,Male,Suicide,0,0,0,14,41,30,34,42,41,54,57,36,38,37,21,24,19,0,0
Tennessee,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2010,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2010,Female,Suicide,0,0,0,0,0,0,0,0,16,0,15,13,0,0,0,0,0,0,0
Tennessee,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2010,Male,Homicide,0,0,0,24,45,36,38,16,19,15,12,12,12,0,0,0,0,0,0
Tennessee,2010,Male,Suicide,0,0,0,15,34,33,44,36,42,39,52,54,26,32,31,20,14,0,0
Tennessee,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2011,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2011,Female,Suicide,0,0,0,0,0,0,0,0,0,15,16,14,12,0,0,0,0,0,0
Tennessee,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2011,Male,Homicide,0,0,0,37,44,44,27,27,14,19,10,12,0,0,0,0,0,0,0
Tennessee,2011,Male,Suicide,0,0,0,13,30,41,29,44,34,41,50,52,43,37,28,19,15,13,0
Tennessee,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2012,Female,Homicide,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2012,Female,Suicide,0,0,0,0,0,0,11,0,0,16,0,0,0,11,0,0,0,0,0
Tennessee,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2012,Male,Homicide,0,0,0,40,61,48,37,22,18,10,10,13,0,0,0,0,0,0,0
Tennessee,2012,Male,Suicide,0,0,0,12,29,37,28,35,42,37,67,61,43,45,29,28,21,11,0
Tennessee,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2013,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2013,Female,Suicide,0,0,0,0,0,0,0,0,0,10,13,18,0,0,0,0,0,0,0
Tennessee,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2013,Male,Homicide,0,0,0,40,46,49,34,18,16,14,10,0,0,0,0,0,0,0,0
Tennessee,2013,Male,Suicide,0,0,0,21,36,21,36,52,42,48,58,61,52,47,36,31,19,12,0
Tennessee,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2014,Female,Homicide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2014,Female,Suicide,0,0,0,0,0,0,0,0,11,16,18,14,0,0,0,0,0,0,0
Tennessee,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2014,Male,Homicide,0,0,0,33,74,41,27,22,22,16,10,0,0,0,0,0,0,0,0
Tennessee,2014,Male,Suicide,0,0,0,18,42,37,32,37,46,47,44,62,40,39,31,24,19,15,0
Tennessee,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2015,Female,Homicide,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2015,Female,Suicide,0,0,0,0,0,0,0,0,0,0,18,10,12,0,0,0,0,0,0
Tennessee,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2015,Male,Homicide,0,0,0,46,55,46,37,26,22,19,14,0,10,0,0,0,0,0,0
Tennessee,2015,Male,Suicide,0,0,0,17,36,34,33,36,45,41,53,57,33,43,28,27,32,26,0
Tennessee,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2016,Female,Homicide,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2016,Female,Suicide,0,0,0,0,0,0,0,0,12,13,22,12,0,0,0,0,0,0,0
Tennessee,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2016,Male,Homicide,0,0,0,28,87,68,50,34,27,19,16,13,0,0,0,0,0,0,0
Tennessee,2016,Male,Suicide,0,0,0,30,37,40,39,36,37,44,47,52,41,43,38,41,17,15,0
Tennessee,2017,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2017,Female,Homicide,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2017,Female,Suicide,0,0,0,0,0,0,11,0,14,14,0,12,11,0,0,0,0,0,0
Tennessee,2017,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee,2017,Male,Homicide,0,0,0,54,76,59,42,48,33,27,20,0,0,0,0,0,0,0,0
Tennessee,2017,Male,Suicide,0,0,0,29,36,41,42,35,41,62,43,60,52,47,37,26,24,13,0
Texas,2009,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,2009,Female,Homicide,0,0,0,13,30,25,21,17,10,23,0,0,0,0,0,0,0,0,0
Texas,2009,Female,Suicide,0,0,0,12,16,18,11,18,23,34,34,25,18,0,0,0,0,0,0
Texas,2009,Male,Accidental Discharge,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,2009,Male,Homicide,0,0,0,110,175,142,95,84,55,52,28,34,10,0,0,0,0,0,0
Texas,2009,Male,Suicide,0,0,0,62,102,106,75,105,108,128,157,129,88,79,69,54,40,44,0
Texas,2010,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,2010,Female,Homicide,0,0,0,17,24,24,14,17,23,0,12,10,0,0,0,0,0,0,0
Texas,2010,Female,Suicide,0,0,0,0,12,22,15,23,14,26,22,28,20,0,0,0,0,0,0
Texas,2010,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,2010,Male,Homicide,0,0,0,88,160,137,91,67,35,43,41,28,12,0,0,0,0,0,0
Texas,2010,Male,Suicide,0,0,0,53,127,113,105,120,108,136,172,131,92,91,62,60,51,52,0
Texas,2011,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,2011,Female,Homicide,0,0,0,15,17,21,16,14,14,12,12,12,0,0,0,0,0,0,0
Texas,2011,Female,Suicide,0,0,0,0,20,16,24,30,27,31,28,21,30,13,0,0,0,0,0
Texas,2011,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,2011,Male,Homicide,0,0,0,78,135,113,95,54,52,44,25,26,15,0,0,0,0,0,0
Texas,2011,Male,Suicide,0,0,0,62,111,108,96,102,108,146,133,128,104,76,72,51,53,42,0
Texas,2012,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,2012,Female,Homicide,0,0,0,12,19,22,16,16,17,0,11,12,0,0,0,0,0,0,0
Texas,2012,Female,Suicide,0,0,0,0,16,24,24,25,21,28,26,26,20,0,0,0,0,0,0
Texas,2012,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,2012,Male,Homicide,0,0,0,62,170,138,99,79,58,41,37,23,14,0,0,0,0,0,0
Texas,2012,Male,Suicide,0,0,0,74,122,116,97,101,99,115,145,131,123,93,78,62,72,52,0
Texas,2013,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,2013,Female,Homicide,0,0,0,11,26,20,18,13,19,15,0,0,0,0,0,0,0,0,0
Texas,2013,Female,Suicide,0,0,0,13,22,25,21,20,25,32,34,34,20,0,0,10,0,0,0
Texas,2013,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,2013,Male,Homicide,0,0,0,78,138,129,108,74,68,37,43,25,21,0,0,0,0,0,0
Texas,2013,Male,Suicide,0,0,0,65,111,138,107,111,101,105,149,148,113,89,84,67,45,58,0
Texas,2014,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,2014,Female,Homicide,0,0,0,11,25,20,23,17,24,20,12,0,0,0,0,0,0,0,0
Texas,2014,Female,Suicide,0,0,0,0,19,23,17,22,28,30,44,30,18,18,0,0,0,0,0
Texas,2014,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,2014,Male,Homicide,0,0,0,90,145,119,119,85,50,52,49,33,0,0,0,0,0,0,0
Texas,2014,Male,Suicide,0,0,10,62,121,119,114,98,101,124,142,138,111,97,90,64,52,60,0
Texas,2015,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,2015,Female,Homicide,0,0,0,12,22,18,24,18,25,19,0,0,0,0,0,0,0,0,0
Texas,2015,Female,Suicide,0,0,0,11,13,18,20,38,33,33,47,40,37,20,0,0,0,0,0
Texas,2015,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,2015,Male,Homicide,0,0,0,95,193,146,148,88,76,53,48,31,22,10,0,0,0,0,0
Texas,2015,Male,Suicide,0,0,0,70,144,137,121,125,114,126,169,147,128,92,84,64,52,72,0
Texas,2016,Female,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas,2016,Female,Homicide,0,0,0,19,23,33,36,22,20,12,12,10,0,0,0,0,0,0,0
Texas,2016,Female,Suicide,0,0,0,15,27,23,36,20,40,26,48,30,29,13,0,0,0,0,0
Texas,2016,Male,Accidental Discharge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
